"trip_id","start_time","end_time","bikeid","tripduration","from_station_id","from_station_name","to_station_id","to_station_name","usertype","gender","birthyear"
"13517860","2017-03-31 18:28:15","2017-03-31 18:31:27","3860","192","293","Broadway & Wilson Ave","231","Sheridan Rd & Montrose Ave","Subscriber","Male","1993"
"13517859","2017-03-31 18:28:09","2017-03-31 18:36:52","5799","523","364","Larrabee St & Oak St","113","Bissell St & Armitage Ave","Subscriber","Male","1982"
"13517858","2017-03-31 18:28:06","2017-03-31 18:33:10","5387","304","423","University Ave & 57th St","345","Lake Park Ave & 56th St","Subscriber","Male","1994"
"13517857","2017-03-31 18:28:06","2017-03-31 18:37:23","1459","557","321","Wabash Ave & 8th St","36","Franklin St & Jackson Blvd","Subscriber","Male","1954"
"13517856","2017-03-31 18:27:57","2017-03-31 18:33:48","1373","351","174","Canal St & Madison St","38","Clark St & Lake St","Subscriber","Male","1987"
"13517855","2017-03-31 18:27:53","2017-03-31 19:33:25","2444","3932","294","Broadway & Berwyn Ave","463","Clark St & Berwyn Ave","Subscriber","Male","1980"
"13517854","2017-03-31 18:27:44","2017-03-31 18:42:44","3290","900","199","Wabash Ave & Grand Ave","192","Canal St & Adams St","Subscriber","Male","1969"
"13517853","2017-03-31 18:27:35","2017-03-31 18:32:19","5009","284","287","Franklin St & Monroe St","107","Desplaines St & Jackson Blvd","Subscriber","Male","1989"
"13517852","2017-03-31 18:27:35","2017-03-31 18:30:33","2055","178","56","Desplaines St & Kinzie St","133","Kingsbury St & Kinzie St","Subscriber","Male","1990"
"13517850","2017-03-31 18:27:19","2017-03-31 18:30:28","3452","189","80","Aberdeen St & Monroe St","88","Racine Ave & Randolph St","Subscriber","Male","1985"
"13517849","2017-03-31 18:27:18","2017-03-31 18:31:31","1540","253","346","Ada St & Washington Blvd","119","Ashland Ave & Lake St","Subscriber","Male","1989"
"13517847","2017-03-31 18:26:58","2017-03-31 18:33:09","3190","371","152","Lincoln Ave & Diversey Pkwy","327","Sheffield Ave & Webster Ave","Subscriber","Male","1992"
"13517846","2017-03-31 18:26:47","2017-03-31 18:48:57","5597","1330","62","McCormick Place","287","Franklin St & Monroe St","Subscriber","Female","1980"
"13517845","2017-03-31 18:26:46","2017-03-31 18:30:40","3600","234","58","Marshfield Ave & Cortland St","219","Damen Ave & Cortland St","Subscriber","Female","1984"
"13517844","2017-03-31 18:26:38","2017-03-31 18:50:05","381","1407","304","Broadway & Waveland Ave","300","Broadway & Barry Ave","Subscriber","Male","1978"
"13517843","2017-03-31 18:26:35","2017-03-31 18:41:10","5849","875","287","Franklin St & Monroe St","289","Wells St & Concord Ln","Subscriber","Male","1980"
"13517842","2017-03-31 18:26:15","2017-03-31 18:33:15","4302","420","180","Ritchie Ct & Banks St","106","State St & Pearson St","Subscriber","Male","1987"
"13517841","2017-03-31 18:26:14","2017-03-31 18:37:46","3021","692","21","Aberdeen St & Jackson Blvd","215","Damen Ave & Madison St","Subscriber","Male","1968"
"13517839","2017-03-31 18:25:37","2017-03-31 18:29:51","2945","254","26","McClurg Ct & Illinois St","24","Fairbanks Ct & Grand Ave","Subscriber","Female","1983"
"13517838","2017-03-31 18:26:00","2017-03-31 18:35:31","4664","571","258","Logan Blvd & Elston Ave","302","Sheffield Ave & Wrightwood Ave","Subscriber","Male","1988"
"13517836","2017-03-31 18:25:49","2017-03-31 18:32:01","2457","372","174","Canal St & Madison St","175","Wells St & Polk St","Subscriber","Female","1983"
"13517835","2017-03-31 18:25:47","2017-03-31 18:32:14","4854","387","190","Southport Ave & Wrightwood Ave","340","Clark St & Wrightwood Ave","Subscriber","Female","1986"
"13517834","2017-03-31 18:25:37","2017-03-31 18:32:27","3757","410","21","Aberdeen St & Jackson Blvd","77","Clinton St & Madison St","Subscriber","Male","1985"
"13517833","2017-03-31 18:25:24","2017-03-31 18:38:25","1955","781","81","Daley Center Plaza","141","Clark St & Lincoln Ave","Subscriber","Male","1971"
"13517832","2017-03-31 18:25:01","2017-03-31 18:35:09","4262","608","112","Green St & Randolph St","33","State St & Van Buren St","Subscriber","Male","1971"
"13517830","2017-03-31 18:24:50","2017-03-31 18:27:42","3886","172","296","Broadway & Belmont Ave","117","Wilton Ave & Belmont Ave","Subscriber","Male","1992"
"13517828","2017-03-31 18:24:48","2017-03-31 18:27:38","1917","170","287","Franklin St & Monroe St","174","Canal St & Madison St","Subscriber","Male","1964"
"13517827","2017-03-31 18:24:43","2017-03-31 18:31:13","5283","390","77","Clinton St & Madison St","80","Aberdeen St & Monroe St","Subscriber","Female","1988"
"13517824","2017-03-31 18:24:36","2017-03-31 18:29:23","3126","287","303","Broadway & Cornelia Ave","256","Broadway & Sheridan Rd","Subscriber","Male","1986"
"13517823","2017-03-31 18:24:32","2017-03-31 18:33:37","4099","545","43","Michigan Ave & Washington St","91","Clinton St & Washington Blvd","Subscriber","Male","1969"
"13517822","2017-03-31 18:24:30","2017-03-31 18:35:55","2941","685","317","Wood St & Taylor St","107","Desplaines St & Jackson Blvd","Subscriber","Male","1984"
"13517820","2017-03-31 18:24:10","2017-03-31 18:31:35","4914","445","28","Larrabee St & Menomonee St","331","Halsted St & Blackhawk St (*)","Subscriber","Male","1968"
"13517819","2017-03-31 18:23:52","2017-03-31 18:33:59","4116","607","43","Michigan Ave & Washington St","96","Desplaines St & Randolph St","Subscriber","Female","1989"
"13517817","2017-03-31 18:23:42","2017-03-31 18:30:56","4108","434","93","Sheffield Ave & Willow St","302","Sheffield Ave & Wrightwood Ave","Subscriber","Male","1989"
"13517815","2017-03-31 18:23:33","2017-03-31 18:34:40","3242","667","77","Clinton St & Madison St","181","LaSalle St & Illinois St","Subscriber","Male","1987"
"13517814","2017-03-31 18:23:30","2017-03-31 18:30:21","1106","411","115","Sheffield Ave & Wellington Ave","157","Lake Shore Dr & Wellington Ave","Subscriber","Male","1989"
"13517811","2017-03-31 18:23:22","2017-03-31 18:26:38","1565","196","504","Campbell Ave & Fullerton Ave","258","Logan Blvd & Elston Ave","Subscriber","Male","1983"
"13517810","2017-03-31 18:23:20","2017-03-31 18:51:57","1833","1717","38","Clark St & Lake St","274","Racine Ave & 15th St","Subscriber","Male","1987"
"13517809","2017-03-31 18:23:03","2017-03-31 18:31:47","2967","524","28","Larrabee St & Menomonee St","331","Halsted St & Blackhawk St (*)","Subscriber","Female","1970"
"13517808","2017-03-31 18:22:54","2017-03-31 18:26:45","1920","231","47","State St & Kinzie St","26","McClurg Ct & Illinois St","Subscriber","Female","1971"
"13517803","2017-03-31 18:22:09","2017-03-31 18:28:32","5471","383","227","Southport Ave & Waveland Ave","304","Broadway & Waveland Ave","Subscriber","Female","1969"
"13517801","2017-03-31 18:21:57","2017-03-31 18:30:08","3170","491","208","Ashland Ave & 21st St","203","Western Ave & 21st St","Subscriber","Female","1986"
"13517800","2017-03-31 18:21:56","2017-03-31 18:29:56","859","480","191","Canal St & Monroe St (*)","80","Aberdeen St & Monroe St","Subscriber","Male","1981"
"13517799","2017-03-31 18:21:53","2017-03-31 18:30:49","2608","536","226","Racine Ave & Belmont Ave","327","Sheffield Ave & Webster Ave","Subscriber","Male","1991"
"13517798","2017-03-31 18:21:48","2017-03-31 18:31:31","2632","583","303","Broadway & Cornelia Ave","232","Pine Grove Ave & Waveland Ave","Subscriber","Female","1986"
"13517797","2017-03-31 18:21:41","2017-03-31 18:26:34","512","293","100","Orleans St & Merchandise Mart Plaza","74","Kingsbury St & Erie St","Subscriber","Male","1989"
"13517796","2017-03-31 18:21:31","2017-03-31 18:35:40","2139","849","304","Broadway & Waveland Ave","295","Broadway & Argyle St","Subscriber","Female","1969"
"13517795","2017-03-31 18:21:22","2017-03-31 18:27:39","4348","377","141","Clark St & Lincoln Ave","144","Larrabee St & Webster Ave","Subscriber","Male","1991"
"13517794","2017-03-31 18:21:25","2017-03-31 18:39:07","1815","1062","35","Streeter Dr & Grand Ave","2","Buckingham Fountain","Subscriber","Female","1965"
"13517790","2017-03-31 18:20:45","2017-03-31 18:27:36","5376","411","232","Pine Grove Ave & Waveland Ave","227","Southport Ave & Waveland Ave","Subscriber","Male","1984"
"13517789","2017-03-31 18:20:43","2017-03-31 18:25:31","2306","288","349","Halsted St & Wrightwood Ave","144","Larrabee St & Webster Ave","Subscriber","Female","1988"
"13517788","2017-03-31 18:20:24","2017-03-31 18:36:21","2423","957","91","Clinton St & Washington Blvd","138","Clybourn Ave & Division St","Subscriber","Male","1972"
"13517787","2017-03-31 18:20:21","2017-03-31 18:32:04","5480","703","6","Dusable Harbor","212","Orleans St & Ohio St","Subscriber","Male","1985"
"13517785","2017-03-31 18:20:05","2017-03-31 18:24:12","2517","247","47","State St & Kinzie St","26","McClurg Ct & Illinois St","Subscriber","Male","1983"
"13517784","2017-03-31 18:20:01","2017-03-31 18:41:49","3048","1308","84","Milwaukee Ave & Grand Ave","130","Damen Ave & Division St","Customer","",""
"13517782","2017-03-31 18:19:54","2017-03-31 18:24:29","3177","275","212","Orleans St & Ohio St","84","Milwaukee Ave & Grand Ave","Subscriber","Male","1983"
"13517781","2017-03-31 18:19:53","2017-03-31 18:29:37","858","584","84","Milwaukee Ave & Grand Ave","29","Noble St & Milwaukee Ave","Customer","",""
"13517780","2017-03-31 18:19:55","2017-03-31 18:27:31","5634","456","97","Field Museum","33","State St & Van Buren St","Subscriber","Male","1971"
"13517779","2017-03-31 18:19:40","2017-03-31 18:41:49","3967","1329","84","Milwaukee Ave & Grand Ave","130","Damen Ave & Division St","Customer","",""
"13517778","2017-03-31 18:19:33","2017-03-31 18:27:38","3089","485","280","Morgan St & 31st St","135","Halsted St & 21st St","Subscriber","Male","1984"
"13517777","2017-03-31 18:19:23","2017-03-31 18:44:42","3573","1519","91","Clinton St & Washington Blvd","87","Racine Ave & Fullerton Ave","Subscriber","Female","1986"
"13517776","2017-03-31 18:19:29","2017-03-31 18:33:56","3920","867","286","Franklin St & Quincy St","26","McClurg Ct & Illinois St","Subscriber","Male","1989"
"13517775","2017-03-31 18:19:16","2017-03-31 18:23:13","140","237","71","Morgan St & Lake St","91","Clinton St & Washington Blvd","Subscriber","Male","1981"
"13517774","2017-03-31 18:19:19","2017-03-31 18:46:40","1508","1641","177","Theater on the Lake","461","Broadway & Ridge Ave","Subscriber","Male","1984"
"13517773","2017-03-31 18:19:03","2017-03-31 18:23:28","1748","265","115","Sheffield Ave & Wellington Ave","300","Broadway & Barry Ave","Subscriber","Male","1985"
"13517772","2017-03-31 18:19:02","2017-03-31 18:23:16","4775","254","294","Broadway & Berwyn Ave","463","Clark St & Berwyn Ave","Subscriber","Female","1981"
"13517770","2017-03-31 18:18:56","2017-03-31 18:23:47","1974","291","117","Wilton Ave & Belmont Ave","303","Broadway & Cornelia Ave","Subscriber","Female","1981"
"13517768","2017-03-31 18:18:49","2017-03-31 18:24:33","5263","344","58","Marshfield Ave & Cortland St","223","Clifton Ave & Armitage Ave","Subscriber","Male","1991"
"13517767","2017-03-31 18:18:47","2017-03-31 18:22:39","4545","232","31","Franklin St & Chicago Ave","364","Larrabee St & Oak St","Subscriber","Male","1986"
"13517765","2017-03-31 18:18:43","2017-03-31 18:35:12","4025","989","131","Lincoln Ave & Belmont Ave","318","Southport Ave & Irving Park Rd","Subscriber","Male","1969"
"13517764","2017-03-31 18:18:39","2017-03-31 18:26:46","1217","487","262","Halsted St & 37th St","411","Halsted St & 47th Pl","Subscriber","Male","1964"
"13517763","2017-03-31 18:18:22","2017-03-31 18:23:19","2580","297","45","Michigan Ave & Congress Pkwy","5","State St & Harrison St","Subscriber","Female","1977"
"13517762","2017-03-31 18:18:21","2017-03-31 18:24:00","646","339","19","Loomis St & Taylor St (*)","108","Halsted St & Polk St","Subscriber","Male","1988"
"13517761","2017-03-31 18:18:02","2017-03-31 18:25:47","1505","465","133","Kingsbury St & Kinzie St","77","Clinton St & Madison St","Subscriber","Male","1992"
"13517760","2017-03-31 18:18:16","2017-03-31 18:25:33","5904","437","37","Dearborn St & Adams St","68","Clinton St & Tilden St","Subscriber","Male","1979"
"13517759","2017-03-31 18:18:13","2017-03-31 18:24:53","2956","400","601","Central St Metra","602","Central St & Girard Ave","Subscriber","Male","1961"
"13517758","2017-03-31 18:18:11","2017-03-31 18:25:27","1872","436","106","State St & Pearson St","291","Wells St & Evergreen Ave","Subscriber","Female","1990"
"13517757","2017-03-31 18:17:53","2017-03-31 18:32:09","5559","856","48","Larrabee St & Kingsbury St","58","Marshfield Ave & Cortland St","Subscriber","Male","1960"
"13517756","2017-03-31 18:17:23","2017-03-31 18:22:55","3154","332","133","Kingsbury St & Kinzie St","71","Morgan St & Lake St","Subscriber","Male","1977"
"13517755","2017-03-31 18:17:14","2017-03-31 18:21:08","5515","234","205","Paulina St & 18th St","129","Blue Island Ave & 18th St","Subscriber","Female","1989"
"13517754","2017-03-31 18:16:39","2017-03-31 18:21:55","1373","316","283","LaSalle St & Jackson Blvd","174","Canal St & Madison St","Subscriber","Female","1959"
"13517753","2017-03-31 18:16:30","2017-03-31 18:38:39","4551","1329","53","Wells St & Huron St","338","Calumet Ave & 18th St","Subscriber","Male","1978"
"13517752","2017-03-31 18:16:24","2017-03-31 18:25:39","1554","555","75","Clinton St & Jackson Blvd","321","Wabash Ave & 8th St","Subscriber","Male","1983"
"13517751","2017-03-31 18:16:23","2017-03-31 18:20:35","5617","252","107","Desplaines St & Jackson Blvd","96","Desplaines St & Randolph St","Subscriber","Male","1990"
"13517750","2017-03-31 18:16:27","2017-03-31 18:22:29","4804","362","177","Theater on the Lake","340","Clark St & Wrightwood Ave","Subscriber","Male","1978"
"13517749","2017-03-31 18:16:21","2017-03-31 18:19:46","575","205","58","Marshfield Ave & Cortland St","219","Damen Ave & Cortland St","Subscriber","Male","1990"
"13517748","2017-03-31 18:16:11","2017-03-31 18:23:58","3580","467","146","Loomis St & Jackson Blvd","75","Clinton St & Jackson Blvd","Subscriber","Male","1963"
"13517747","2017-03-31 18:16:01","2017-03-31 18:21:29","4519","328","58","Marshfield Ave & Cortland St","113","Bissell St & Armitage Ave","Subscriber","Female","1989"
"13517746","2017-03-31 18:15:44","2017-03-31 18:23:49","1538","485","176","Clark St & Elm St","110","Dearborn St & Erie St","Subscriber","Female","1983"
"13517745","2017-03-31 18:15:43","2017-03-31 18:19:22","2745","219","67","Sheffield Ave & Fullerton Ave","343","Racine Ave & Wrightwood Ave","Subscriber","Male","1986"
"13517744","2017-03-31 18:15:36","2017-03-31 18:23:19","2526","463","66","Clinton St & Lake St","46","Wells St & Walton St","Subscriber","Male","1992"
"13517743","2017-03-31 18:15:35","2017-03-31 18:20:42","2594","307","349","Halsted St & Wrightwood Ave","225","Halsted St & Dickens Ave","Subscriber","Female","1976"
"13517742","2017-03-31 18:15:32","2017-03-31 18:19:58","1367","266","98","LaSalle St & Washington St","50","Clark St & Congress Pkwy","Subscriber","Female","1984"
"13517741","2017-03-31 18:15:29","2017-03-31 18:32:07","972","998","81","Daley Center Plaza","80","Aberdeen St & Monroe St","Subscriber","Male","1975"
"13517740","2017-03-31 18:15:29","2017-03-31 18:29:31","924","842","197","Michigan Ave & Madison St","146","Loomis St & Jackson Blvd","Subscriber","Male","1963"
"13517739","2017-03-31 18:15:26","2017-03-31 18:23:08","3661","462","47","State St & Kinzie St","283","LaSalle St & Jackson Blvd","Subscriber","Male","1984"
"13517738","2017-03-31 18:15:25","2017-03-31 18:17:15","684","110","328","Ellis Ave & 58th St","426","Ellis Ave & 60th St","Subscriber","Male","1989"
"13517737","2017-03-31 18:15:11","2017-03-31 18:44:41","3200","1770","366","Loomis St & Archer Ave","33","State St & Van Buren St","Subscriber","Male","1977"
"13517736","2017-03-31 18:14:56","2017-03-31 18:18:10","3596","194","260","Kedzie Ave & Milwaukee Ave","501","Richmond St & Diversey Ave","Subscriber","Male","1989"
"13517735","2017-03-31 18:14:50","2017-03-31 18:17:51","5232","181","67","Sheffield Ave & Fullerton Ave","349","Halsted St & Wrightwood Ave","Subscriber","Male","1981"
"13517734","2017-03-31 18:14:49","2017-03-31 18:25:36","847","647","52","Michigan Ave & Lake St","89","Financial Pl & Congress Pkwy","Subscriber","Male","1981"
"13517733","2017-03-31 18:14:40","2017-03-31 18:25:10","2054","630","283","LaSalle St & Jackson Blvd","47","State St & Kinzie St","Subscriber","Male","1961"
"13517731","2017-03-31 18:14:22","2017-03-31 18:42:24","5855","1682","505","Winchester Ave & Elston Ave","56","Desplaines St & Kinzie St","Subscriber","Male","1959"
"13517730","2017-03-31 18:14:08","2017-03-31 18:19:16","5593","308","108","Halsted St & Polk St","75","Clinton St & Jackson Blvd","Subscriber","Male","1980"
"13517729","2017-03-31 18:14:04","2017-03-31 18:31:46","275","1062","99","Lake Shore Dr & Ohio St","140","Dearborn Pkwy & Delaware Pl","Subscriber","Male","1972"
"13517727","2017-03-31 18:13:46","2017-03-31 18:18:48","2457","302","51","Clark St & Randolph St","174","Canal St & Madison St","Subscriber","Male","1982"
"13517726","2017-03-31 18:13:47","2017-03-31 18:26:44","3966","777","107","Desplaines St & Jackson Blvd","255","Indiana Ave & Roosevelt Rd","Subscriber","Female","1986"
"13517725","2017-03-31 18:13:40","2017-03-31 18:19:42","4786","362","67","Sheffield Ave & Fullerton Ave","332","Halsted St & Diversey Pkwy","Subscriber","Male","1986"
"13517724","2017-03-31 18:13:39","2017-03-31 18:23:24","4629","585","28","Larrabee St & Menomonee St","340","Clark St & Wrightwood Ave","Subscriber","Male","1982"
"13517723","2017-03-31 18:13:32","2017-03-31 18:24:44","3290","672","36","Franklin St & Jackson Blvd","199","Wabash Ave & Grand Ave","Subscriber","Male","1986"
"13517722","2017-03-31 18:13:16","2017-03-31 18:24:37","2950","681","75","Clinton St & Jackson Blvd","72","Wabash Ave & 16th St","Subscriber","Male","1981"
"13517721","2017-03-31 18:13:07","2017-03-31 18:27:30","1040","863","197","Michigan Ave & Madison St","72","Wabash Ave & 16th St","Subscriber","Female","1969"
"13517720","2017-03-31 18:13:07","2017-03-31 18:25:31","5694","744","383","Ashland Ave & Harrison St","77","Clinton St & Madison St","Subscriber","Female","1957"
"13517719","2017-03-31 18:12:55","2017-03-31 18:41:31","993","1716","283","LaSalle St & Jackson Blvd","62","McCormick Place","Customer","",""
"13517718","2017-03-31 18:12:39","2017-03-31 18:22:44","1388","605","61","Wood St & Milwaukee Ave","123","California Ave & Milwaukee Ave","Subscriber","Male","1985"
"13517717","2017-03-31 18:12:21","2017-03-31 18:22:01","403","580","18","Wacker Dr & Washington St","110","Dearborn St & Erie St","Subscriber","Male","1984"
"13517716","2017-03-31 18:12:34","2017-03-31 18:18:45","1252","371","321","Wabash Ave & 8th St","37","Dearborn St & Adams St","Subscriber","Male","1987"
"13517715","2017-03-31 18:12:30","2017-03-31 18:22:55","897","625","211","St. Clair St & Erie St","91","Clinton St & Washington Blvd","Subscriber","Male","1959"
"13517714","2017-03-31 18:12:26","2017-03-31 18:16:03","5475","217","108","Halsted St & Polk St","134","Peoria St & Jackson Blvd","Subscriber","Male","1960"
"13517713","2017-03-31 18:12:17","2017-03-31 18:39:56","1829","1659","48","Larrabee St & Kingsbury St","394","Clark St & 9th St (AMLI)","Subscriber","Male","1992"
"13517712","2017-03-31 18:12:17","2017-03-31 18:22:13","1661","596","342","Wolcott Ave & Polk St","19","Loomis St & Taylor St (*)","Subscriber","Male","1992"
"13517711","2017-03-31 18:12:17","2017-03-31 18:34:40","3873","1343","117","Wilton Ave & Belmont Ave","461","Broadway & Ridge Ave","Subscriber","Male","1970"
"13517710","2017-03-31 18:12:12","2017-03-31 18:37:37","1711","1525","62","McCormick Place","51","Clark St & Randolph St","Customer","",""
"13517709","2017-03-31 18:12:07","2017-03-31 18:16:07","5516","240","206","Halsted St & Archer Ave","339","Emerald Ave & 31st St","Subscriber","Male","1991"
"13517708","2017-03-31 18:12:03","2017-03-31 18:37:37","2663","1534","62","McCormick Place","51","Clark St & Randolph St","Customer","",""
"13517707","2017-03-31 18:11:58","2017-03-31 18:15:21","189","203","52","Michigan Ave & Lake St","81","Daley Center Plaza","Subscriber","Male","1971"
"13517706","2017-03-31 18:11:56","2017-03-31 18:16:45","1833","289","181","LaSalle St & Illinois St","38","Clark St & Lake St","Subscriber","Male","1984"
"13517705","2017-03-31 18:11:45","2017-03-31 18:19:05","3978","440","48","Larrabee St & Kingsbury St","350","Ashland Ave & Chicago Ave","Subscriber","Male","1993"
"13517704","2017-03-31 18:11:45","2017-03-31 18:17:47","3885","362","48","Larrabee St & Kingsbury St","27","Larrabee St & North Ave","Subscriber","Male","1976"
"13517703","2017-03-31 18:11:30","2017-03-31 18:37:58","1729","1588","98","LaSalle St & Washington St","120","Wentworth Ave & Archer Ave","Customer","",""
"13517702","2017-03-31 18:11:15","2017-03-31 18:26:51","1254","936","287","Franklin St & Monroe St","236","Sedgwick St & Schiller St","Subscriber","Male","1990"
"13517701","2017-03-31 18:11:03","2017-03-31 18:35:52","4983","1489","181","LaSalle St & Illinois St","226","Racine Ave & Belmont Ave","Subscriber","Male","1984"
"13517700","2017-03-31 18:10:42","2017-03-31 18:17:11","4545","389","199","Wabash Ave & Grand Ave","31","Franklin St & Chicago Ave","Subscriber","Male","1986"
"13517698","2017-03-31 18:10:22","2017-03-31 18:35:17","4183","1495","174","Canal St & Madison St","117","Wilton Ave & Belmont Ave","Subscriber","Male","1983"
"13517697","2017-03-31 18:10:09","2017-03-31 18:40:05","3216","1796","283","LaSalle St & Jackson Blvd","62","McCormick Place","Subscriber","Female","1972"
"13517696","2017-03-31 18:09:47","2017-03-31 18:21:09","5766","682","188","Greenview Ave & Fullerton Ave","493","Oakley Ave & Roscoe St","Subscriber","Male","1985"
